,coef,std err,t,P>|t|,[0.025,0.975],sgnf_stars
Intercept,1.4453,0.064,22.541,0.0,1.317,1.573,***
texts_in_test_set,1.6003,0.116,13.801,0.0,1.369,1.832,***
texts_in_train_set,-1.0864,0.116,-9.369,0.0,-1.318,-0.855,***
